dataset,idx_global,is_filtrada,k,percentil_dist,percentil_densidad,percentil_entropia,criterio_pureza,modo_espacial,radio_densidad,riesgo,densidad,entropia,proporcion_min,pasa_pureza,pasa_densidad,umbral_entropia,umbral_densidad,vecinos_all,dist_all,vecinos_min,dist_min,vecinos_validos_por_percentil,thr_dist_percentil,synthetics_from_this_seed,last_delta,last_neighbor_z,timestamp,clase_objetivo
shuttle,6423,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[29970, 11373, 6199, 45555, 39412]",,"[29970, 11373, 6199, 45555, 43656]",,4,0.059172831310484904,0,,,2025-09-29T00:37:18.674823,4
shuttle,6425,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[20437, 15645, 25910, 16319, 8691]",,"[20437, 15645, 16319, 25910, 8691]",,4,0.009191353906007248,0,,,2025-09-29T00:37:18.674823,4
shuttle,6440,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[4446, 23200, 18849, 35130, 3251]",,"[4446, 23200, 18849, 35130, 3251]",,4,0.022978384765018116,0,,,2025-09-29T00:37:18.674823,4
shuttle,6447,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[9575, 23130, 306, 11034, 46194]",,"[9575, 23130, 306, 11034, 46194]",,4,0.02297838476501812,0,,,2025-09-29T00:37:18.674823,4
shuttle,6448,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[37549, 6312, 5433, 8738, 43303]",,"[37549, 6312, 5433, 8738, 43303]",,4,0.03323200666713494,0,,,2025-09-29T00:37:18.674823,4
shuttle,6465,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[24034, 9279, 4390, 38341, 8940]",,"[24034, 9279, 4390, 38341, 8940]",,4,0.036765415624028984,0,,,2025-09-29T00:37:18.674823,4
shuttle,6467,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[22171, 39656, 25647, 5507, 18382]",,"[22171, 39656, 25647, 5507, 18382]",,4,0.015780569592043173,0,,,2025-09-29T00:37:18.674823,4
shuttle,6470,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[26147, 42545, 9386, 26042, 5130]",,"[26147, 42545, 9386, 26042, 5130]",,4,0.07627000010705487,0,,,2025-09-29T00:37:18.674823,4
shuttle,6472,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[33194, 7506, 3553, 11327, 20818]",,"[33194, 7506, 11327, 3553, 20818]",,4,0.13938227106975473,0,,,2025-09-29T00:37:18.674823,4
shuttle,6477,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[9298, 22526, 26552, 39720, 38712]",,"[9298, 22526, 26552, 39720, 38712]",,4,0.0547627120290199,0,,,2025-09-29T00:37:18.674823,4
shuttle,6480,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[11844, 24421, 29191, 40008, 33647]",,"[11844, 24421, 29191, 40008, 33647]",,4,0.05476271202901991,0,,,2025-09-29T00:37:18.674823,4
shuttle,6490,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[25137, 15132, 34705, 23017, 7194]",,"[25137, 15132, 34705, 23017, 7194]",,4,0.03875601575073159,0,,,2025-09-29T00:37:18.674823,4
shuttle,6496,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[31811, 24414, 43366, 5488, 31805]",,"[31811, 24414, 43366, 5488, 31805]",,4,0.022978384765018123,0,,,2025-09-29T00:37:18.674823,4
shuttle,6508,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[5305, 18341, 14298, 7602, 40355]",,"[5305, 18341, 14298, 7602, 40355]",,4,0.055148123436043486,0,,,2025-09-29T00:37:18.674823,4
shuttle,6511,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[15055, 19961, 40916, 14945, 45361]",,"[15055, 19961, 40916, 14945, 45361]",,4,0.028882860727753666,0,,,2025-09-29T00:37:18.674823,4
shuttle,6516,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[45283, 18407, 44531, 943, 7306]",,"[45283, 44531, 18407, 943, 7306]",,4,0.06131299624388482,0,,,2025-09-29T00:37:18.674823,4
shuttle,6517,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[5016, 29716, 1752, 27930, 9072]",,"[5016, 1752, 29716, 27930, 9072]",,5,0.0277643459107127,0,,,2025-09-29T00:37:18.674823,4
shuttle,6542,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[40842, 45909, 1977, 31343, 38659]",,"[40842, 45909, 1977, 31343, 38659]",,4,0.018382707812014492,0,,,2025-09-29T00:37:18.674823,4
shuttle,6545,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[4643, 16431, 40699, 11701, 39468]",,"[16431, 4643, 40699, 11701, 39468]",,4,0.022978384765018123,0,,,2025-09-29T00:37:18.674823,4
shuttle,6547,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[31, 15463, 42950, 10853, 10671]",,"[31, 15463, 42950, 10853, 10671]",,4,0.08171285713284149,0,,,2025-09-29T00:37:18.674823,4
shuttle,6548,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[36616, 12766, 24603, 21299, 13207]",,"[12766, 36616, 24603, 21299, 34454]",,4,0.013787030859010868,0,,,2025-09-29T00:37:18.674823,4
shuttle,6560,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[45193, 43844, 33405, 23998, 20136]",,"[45193, 43844, 33405, 23998, 20136]",,4,0.013787030859010868,0,,,2025-09-29T00:37:18.674823,4
shuttle,6565,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[9983, 2892, 1149, 44380, 40437]",,"[9983, 2892, 1149, 44380, 40437]",,4,0.04178330005864317,0,,,2025-09-29T00:37:18.674823,4
shuttle,6567,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[24332, 40782, 4352, 16579, 21890]",,"[24332, 40782, 4352, 16579, 21890]",,4,0.035745556697337325,0,,,2025-09-29T00:37:18.674823,4
shuttle,6570,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[24006, 46108, 7576, 10620, 14637]",,"[24006, 46108, 7576, 10620, 14637]",,4,0.027574061718021743,0,,,2025-09-29T00:37:18.674823,4
shuttle,6571,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[410, 34393, 7492, 14681, 23947]",,"[410, 7492, 34393, 14681, 23947]",,4,0.012827524703692562,0,,,2025-09-29T00:37:18.674823,4
shuttle,6576,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[41847, 22156, 25271, 9225, 29573]",,"[41847, 22156, 25271, 9225, 29573]",,4,0.03574555669733732,0,,,2025-09-29T00:37:18.674823,4
shuttle,6580,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[29743, 2059, 46274, 292, 34507]",,"[29743, 2059, 46274, 292, 34507]",,4,0.032169738671025364,0,,,2025-09-29T00:37:18.674823,4
shuttle,6582,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[27686, 35603, 43365, 13311, 10906]",,"[27686, 35603, 43365, 13311, 10906]",,4,0.13235816511319617,0,,,2025-09-29T00:37:18.674823,4
shuttle,6585,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[7732, 35309, 22877, 11576, 10141]",,"[7732, 35309, 22877, 11576, 10141]",,4,0.018382707812014492,0,,,2025-09-29T00:37:18.674823,4
shuttle,6592,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[19650, 32323, 8279, 25006, 46183]",,"[19650, 32323, 8279, 25006, 46183]",,4,0.17131362633811256,0,,,2025-09-29T00:37:18.674823,4
shuttle,6594,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[10736, 26421, 20781, 17808, 7864]",,"[10736, 26421, 20781, 7864, 17808]",,5,0.036765415624028984,0,,,2025-09-29T00:37:18.674823,4
shuttle,6595,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[19397, 16692, 31445, 8508, 18648]",,"[19397, 16692, 8508, 31445, 18648]",,4,0.015780569592043173,0,,,2025-09-29T00:37:18.674823,4
shuttle,6596,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[18294, 4658, 14811, 39578, 11997]",,"[18294, 4658, 39578, 14811, 11997]",,4,0.015780569592043173,0,,,2025-09-29T00:37:18.674823,4
shuttle,6602,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[38209, 40383, 27142, 33464, 40918]",,"[38209, 40383, 27142, 33464, 40918]",,4,0.022978384765018116,0,,,2025-09-29T00:37:18.674823,4
shuttle,6606,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[39667, 39336, 25482, 38160, 21550]",,"[39667, 39336, 25482, 38160, 21550]",,4,0.018831558882130842,0,,,2025-09-29T00:37:18.674823,4
shuttle,6607,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[33656, 32081, 38268, 21850, 20445]",,"[33656, 32081, 38268, 21850, 20445]",,4,0.05055244648303986,0,,,2025-09-29T00:37:18.674823,4
shuttle,6614,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[45482, 6926, 16038, 36084, 19464]",,"[45482, 6926, 16038, 36084, 19464]",,4,0.018382707812014495,0,,,2025-09-29T00:37:18.674823,4
shuttle,6615,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[37550, 45549, 15694, 30499, 15214]",,"[37550, 45549, 15694, 30499, 15214]",,4,0.009191353906007251,0,,,2025-09-29T00:37:18.674823,4
shuttle,6619,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[13526, 15570, 32535, 25907, 2199]",,"[13526, 15570, 32535, 25907, 2199]",,4,0.03216973867102536,0,,,2025-09-29T00:37:18.674823,4
shuttle,6624,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[10423, 154, 21342, 7658, 15343]",,"[10423, 154, 21342, 7658, 15343]",,4,0.10430906452354852,0,,,2025-09-29T00:37:18.674823,4
shuttle,6627,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[3573, 34663, 33420, 14161, 45280]",,"[3573, 34663, 33420, 14161, 45280]",,4,0.09198707389719259,0,,,2025-09-29T00:37:18.674823,4
shuttle,6629,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[11238, 957, 8614, 37653, 46262]",,"[11238, 957, 8614, 37653, 46262]",,4,0.06433947734205073,0,,,2025-09-29T00:37:18.674823,4
shuttle,6631,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[1109, 43109, 41665, 41540, 20170]",,"[1109, 43109, 41665, 41540, 20170]",,4,0.08214406804352986,0,,,2025-09-29T00:37:18.674823,4
shuttle,6636,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[25585, 7184, 26216, 30255, 21930]",,"[25585, 7184, 26216, 30255, 21930]",,4,0.056220391378846726,0,,,2025-09-29T00:37:18.674823,4
shuttle,6646,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[24699, 13744, 14338, 30854, 34385]",,"[24699, 13744, 14338, 30854, 34385]",,4,0.027574061718021743,0,,,2025-09-29T00:37:18.674823,4
shuttle,6657,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[35237, 2750, 24279, 17910, 33104]",,"[35237, 2750, 24279, 17910, 33104]",,5,0.08103611277401877,0,,,2025-09-29T00:37:18.674823,4
shuttle,6659,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[25927, 45349, 39441, 5046, 43371]",,"[25927, 45349, 39441, 5046, 43371]",,4,0.055148123436043486,0,,,2025-09-29T00:37:18.674823,4
shuttle,6661,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[42890, 10809, 8214, 6945, 19919]",,"[42890, 10809, 8214, 6945, 19919]",,4,0.013787030859010868,0,,,2025-09-29T00:37:18.674823,4
shuttle,6663,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[11053, 37798, 9341, 26974, 11852]",,"[11053, 37798, 9341, 26974, 11852]",,4,0.04136109257703262,0,,,2025-09-29T00:37:18.674823,4
shuttle,6673,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[43948, 11181, 20581, 14413, 26093]",,"[43948, 11181, 20581, 14413, 26093]",,4,0.032169738671025364,0,,,2025-09-29T00:37:18.674823,4
shuttle,6674,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[45649, 29593, 29699, 22392, 30659]",,"[45649, 29593, 29699, 22392, 30659]",,4,0.02565504940738512,0,,,2025-09-29T00:37:18.674823,4
shuttle,6681,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[41939, 43508, 23290, 4365, 21393]",,"[41939, 43508, 23290, 4365, 21393]",,4,0.11027404003262642,0,,,2025-09-29T00:37:18.674823,4
shuttle,6685,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[40793, 190, 23056, 13697, 7842]",,"[40793, 190, 23056, 13697, 7842]",,4,0.022978384765018116,0,,,2025-09-29T00:37:18.674823,4
shuttle,6703,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[37101, 34159, 46339, 28337, 45243]",,"[37101, 34159, 46339, 28337, 45243]",,4,0.054762712029019917,0,,,2025-09-29T00:37:18.674823,4
shuttle,6706,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[5592, 34085, 8496, 40880, 38130]",,"[5592, 34085, 8496, 40880, 38130]",,4,0.045841405336234355,0,,,2025-09-29T00:37:18.674823,4
shuttle,6715,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[21753, 25289, 38123, 9832, 34071]",,"[21753, 25289, 38123, 9832, 34071]",,4,0.05495520790088716,0,,,2025-09-29T00:37:18.674823,4
shuttle,6734,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[8177, 42224, 29316, 46072, 25142]",,"[8177, 42224, 29316, 46072, 25142]",,4,0.04595676953003624,0,,,2025-09-29T00:37:18.674823,4
shuttle,6736,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[1784, 15369, 28274, 19270, 23687]",,"[1784, 15369, 28274, 19270, 23687]",,4,0.015780569592043173,0,,,2025-09-29T00:37:18.674823,4
shuttle,6750,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[24581, 11559, 44797, 23507, 31086]",,"[24581, 11559, 44797, 23507, 31086]",,4,0.0564324398325429,0,,,2025-09-29T00:37:18.674823,4
shuttle,6756,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[25978, 26175, 16739, 39901, 41536]",,"[25978, 26175, 16739, 39901, 41536]",,4,0.08313960130265184,0,,,2025-09-29T00:37:18.674823,4
shuttle,6767,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[23636, 6379, 22086, 29085, 10582]",,"[23636, 6379, 22086, 29085, 10582]",,4,0.03574555669733732,0,,,2025-09-29T00:37:18.674823,4
shuttle,6785,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[7064, 22675, 21993, 44007, 40890]",,"[7064, 22675, 21993, 40890, 44007]",,5,0.027764345910712706,0,,,2025-09-29T00:37:18.674823,4
shuttle,6787,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[17289, 19041, 45434, 2283, 29057]",,"[17289, 19041, 45434, 2283, 29057]",,4,0.054762712029019917,0,,,2025-09-29T00:37:18.674823,4
shuttle,6800,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[40176, 22752, 42979, 16753, 4385]",,"[40176, 22752, 42979, 16753, 4385]",,4,0.05349545142187518,0,,,2025-09-29T00:37:18.674823,4
shuttle,6816,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[17877, 45771, 24183, 3145, 12443]",,"[17877, 45771, 24183, 3145, 12443]",,4,0.03893894163984735,0,,,2025-09-29T00:37:18.674823,4
shuttle,6822,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[30638, 2385, 6888, 17901, 4148]",,"[30638, 2385, 6888, 17901, 4148]",,4,0.032169738671025364,0,,,2025-09-29T00:37:18.674823,4
shuttle,6827,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[30363, 26825, 20563, 24191, 34524]",,"[30363, 26825, 20563, 24191, 34524]",,4,0.07562439992633208,0,,,2025-09-29T00:37:18.674823,4
shuttle,6830,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[43397, 31483, 42788, 41902, 18270]",,"[43397, 31483, 41902, 42788, 18270]",,4,0.018382707812014495,0,,,2025-09-29T00:37:18.674823,4
shuttle,6832,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[14469, 12984, 19825, 34400, 23907]",,"[14469, 12984, 19825, 34400, 23907]",,4,0.018382707812014495,0,,,2025-09-29T00:37:18.674823,4
shuttle,6837,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[23018, 8132, 15345, 40819, 22458]",,"[23018, 8132, 15345, 40819, 22458]",,4,0.05412664827473653,0,,,2025-09-29T00:37:18.674823,4
shuttle,6839,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[18141, 7950, 27145, 17502, 178]",,"[18141, 7950, 27145, 17502, 178]",,4,0.03574555669733732,0,,,2025-09-29T00:37:18.674823,4
shuttle,6847,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[17668, 21947, 35370, 38481, 19654]",,"[17668, 21947, 35370, 38481, 19654]",,4,0.026063418938269408,0,,,2025-09-29T00:37:18.674823,4
shuttle,6848,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[28348, 22980, 27775, 23167, 19723]",,"[28348, 22980, 27775, 23167, 19723]",,4,0.04224489014490871,0,,,2025-09-29T00:37:18.674823,4
shuttle,6851,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[17404, 30838, 18322, 18454, 39082]",,"[17404, 30838, 18322, 18454, 39082]",,4,0.013625917828910152,0,,,2025-09-29T00:37:18.674823,4
shuttle,6854,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[7105, 27695, 33924, 42138, 11862]",,"[7105, 27695, 33924, 42138, 11862]",,4,0.032169738671025364,0,,,2025-09-29T00:37:18.674823,4
shuttle,6872,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[1879, 9484, 26485, 3835, 39799]",,"[1879, 9484, 26485, 3835, 39799]",,4,0.027764345910712692,0,,,2025-09-29T00:37:18.674823,4
shuttle,6873,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[5614, 1060, 41135, 9574, 35230]",,"[5614, 1060, 41135, 9574, 35230]",,4,0.1101664043946342,0,,,2025-09-29T00:37:18.674823,4
shuttle,6877,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[26004, 28355, 19334, 32839, 5113]",,"[26004, 28355, 19334, 32839, 5113]",,4,0.055528691821425426,0,,,2025-09-29T00:37:18.674823,4
shuttle,6878,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[24676, 8643, 34776, 4144, 9055]",,"[24676, 8643, 34776, 4144, 9055]",,4,0.018382707812014492,0,,,2025-09-29T00:37:18.674823,4
shuttle,6879,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[16830, 36680, 9665, 27745, 11870]",,"[16830, 36680, 9665, 27745, 11870]",,4,0.022978384765018123,0,,,2025-09-29T00:37:18.674823,4
shuttle,6882,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[4818, 15023, 10173, 27613, 21847]",,"[4818, 15023, 10173, 27613, 21847]",,4,0.08227252373299625,0,,,2025-09-29T00:37:18.674823,4
shuttle,6888,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[17901, 4148, 2385, 35000, 4238]",,"[17901, 4148, 2385, 35000, 4238]",,4,0.01378703085901087,0,,,2025-09-29T00:37:18.674823,4
shuttle,6897,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[34349, 4387, 4040, 22328, 14611]",,"[34349, 4387, 4040, 22328, 14611]",,4,0.022978384765018116,0,,,2025-09-29T00:37:18.674823,4
shuttle,6901,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[12063, 15479, 46228, 24907, 5660]",,"[12063, 15479, 46228, 24907, 5660]",,4,0.04595676953003623,0,,,2025-09-29T00:37:18.674823,4
shuttle,6915,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[31825, 4310, 33055, 3018, 18965]",,"[31825, 4310, 33055, 3018, 18965]",,4,0.03574555669733732,0,,,2025-09-29T00:37:18.674823,4
shuttle,6926,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[16038, 6614, 45482, 43442, 19464]",,"[16038, 6614, 45482, 43442, 19464]",,4,0.013787030859010875,0,,,2025-09-29T00:37:18.674823,4
shuttle,6930,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[31650, 4897, 27639, 19520, 10020]",,"[31650, 4897, 27639, 19520, 10020]",,4,0.06047426054834184,0,,,2025-09-29T00:37:18.674823,4
shuttle,6945,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[4723, 10809, 21318, 19919, 6661]",,"[4723, 10809, 21318, 19919, 6661]",,4,0.013625917828910155,0,,,2025-09-29T00:37:18.674823,4
shuttle,6949,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[43107, 41669, 42594, 20034, 7012]",,"[43107, 41669, 42594, 20034, 7012]",,4,0.02738135601450995,0,,,2025-09-29T00:37:18.674823,4
shuttle,6962,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[3740, 26637, 44317, 4406, 20018]",,"[3740, 26637, 44317, 4406, 20018]",,4,0.10335333117174181,0,,,2025-09-29T00:37:18.674823,4
shuttle,6969,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[15605, 13044, 14788, 12059, 39238]",,"[15605, 13044, 14788, 12059, 39238]",,4,0.0466899924637354,0,,,2025-09-29T00:37:18.674823,4
shuttle,6972,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[45955, 12642, 14250, 42275, 32108]",,"[45955, 12642, 14250, 42275, 32108]",,4,0.045956769530036246,0,,,2025-09-29T00:37:18.674823,4
shuttle,6975,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[44290, 9232, 21613, 28462, 32355]",,"[44290, 9232, 21613, 28462, 32355]",,4,0.0277643459107127,0,,,2025-09-29T00:37:18.674823,4
shuttle,6983,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[29484, 19055, 31785, 33983, 31482]",,"[29484, 19055, 31785, 33983, 31482]",,4,0.027381356014509944,0,,,2025-09-29T00:37:18.674823,4
shuttle,6985,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[407, 25353, 44377, 37992, 11178]",,"[407, 25353, 44377, 37992, 11178]",,4,0.013787030859010875,0,,,2025-09-29T00:37:18.674823,4
shuttle,6992,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[1744, 36922, 39458, 33068, 29523]",,"[1744, 36922, 39458, 33068, 29523]",,4,0.027574061718021736,0,,,2025-09-29T00:37:18.674823,4
shuttle,6996,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[18621, 45958, 40049, 42580, 40701]",,"[18621, 45958, 40049, 42580, 40701]",,4,0.015780569592043173,0,,,2025-09-29T00:37:18.674823,4
shuttle,7002,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[38057, 37146, 33330, 33127, 3160]",,"[38057, 37146, 33330, 33127, 3160]",,4,0.14357612310175577,0,,,2025-09-29T00:37:18.674823,4
shuttle,7012,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[42264, 20034, 41669, 23727, 42594]",,"[42264, 20034, 41669, 23727, 6949]",,5,0.05624499994485914,0,,,2025-09-29T00:37:18.674823,4
shuttle,7028,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[26475, 19083, 44531, 6270, 18407]",,"[26475, 19083, 44531, 6270, 18407]",,4,0.061571537058209204,0,,,2025-09-29T00:37:18.674823,4
shuttle,7041,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[6190, 45226, 31535, 36014, 41668]",,"[6190, 45226, 31535, 36014, 41668]",,4,0.10577673090984754,0,,,2025-09-29T00:37:18.674823,4
shuttle,7056,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[31083, 40481, 45653, 30464, 29702]",,"[31083, 40481, 45653, 30464, 29702]",,4,0.04224489014490871,0,,,2025-09-29T00:37:18.674823,4
